-33.11859158908614, -70.83417869558014
-33.11853594896081, -70.8341706349134
-33.1184776051579, -70.83416246411736
-33.118419265842704, -70.83415700142719
-33.118341400781524, -70.8341461859431
-33.11828583451769, -70.83413801512579
-33.11823026978421, -70.83412982108766
-33.11817192880233, -70.8341243816049
-33.11811636712958, -70.8341161411252
-33.118055242249746, -70.83410801674542
-33.11799968669727, -70.8341024611607
-33.117941357957, -70.83409961369043
-33.11788025450067, -70.83409394200005
-33.11781646579694, -70.83408856248353
-33.117758151817256, -70.83408827583087
-33.11769706601541, -70.83408512320773
-33.11764203977291, -70.83408483657011
-33.11758669257906, -70.83408171989156
-33.117525788845946, -70.83408133541965
-33.11746759475954, -70.83408101205357
-33.11740933548552, -70.83408072861974
-33.11736218468324, -70.83405271142183
-33.117367775185, -70.83397837773074
-33.11741806148832, -70.83395136716977
-33.117487495985195, -70.83395445441829
-33.11754304656707, -70.83395460916414
-33.117598593596966, -70.83395487442354
-33.117656920534806, -70.83395785115431
-33.11771524463205, -70.83395813851844
-33.11777357370202, -70.83395827116395
-33.11783189708784, -70.83396135840913
-33.11789022473699, -70.8339615352606
-33.117934729669244, -70.83393115948485
-33.11793195801383, -70.83387262721428
-33.117887446294866, -70.83383377958852
-33.1178207831812, -70.83383366904098
-33.11776516705969, -70.83383351125117
-33.11770677439471, -70.8338333312462
-33.11765116003253, -70.8338303733555
-33.11759282508569, -70.83382763974448
-33.11753443256389, -70.8338274816152
-33.117478876170075, -70.83382472590596
-33.117420485820546, -70.83382452347628
-33.11736771415516, -70.83381603545617
-33.11736757986281, -70.83375782722398
-33.117367573300065, -70.83375798185854
